"date","song","artist","index"
2014-02-08,"Drink A Beer","Luke Bryan",0
2014-02-15,"Drink A Beer","Luke Bryan",0
2014-02-22,"Drink A Beer","Luke Bryan",0
2014-03-01,"Chillin' It","Cole Swindell",0
2014-03-08,"Chillin' It","Cole Swindell",0
2014-03-15,"Bottoms Up","Brantley Gilbert",0
2014-03-22,"Bottoms Up","Brantley Gilbert",0
2014-03-29,"This Is How We Roll","Florida Georgia Line Featuring Luke Bryan",0
2014-04-05,"This Is How We Roll","Florida Georgia Line Featuring Luke Bryan",0
2014-04-12,"This Is How We Roll","Florida Georgia Line Featuring Luke Bryan",0
2014-04-19,"This Is How We Roll","Florida Georgia Line Featuring Luke Bryan",0
2014-04-26,"Play It Again","Luke Bryan",0
2014-05-03,"Play It Again","Luke Bryan",0
2014-05-10,"Play It Again","Luke Bryan",0
2014-05-17,"Play It Again","Luke Bryan",0
2014-05-24,"Play It Again","Luke Bryan",0
2014-05-31,"Play It Again","Luke Bryan",0
2014-06-07,"Play It Again","Luke Bryan",0
2014-06-14,"Play It Again","Luke Bryan",0
2014-06-21,"This Is How We Roll","Florida Georgia Line Featuring Luke Bryan",0
2014-06-28,"This Is How We Roll","Florida Georgia Line Featuring Luke Bryan",0
2014-07-05,"Play It Again","Luke Bryan",0
2014-07-12,"Somethin' Bad","Miranda Lambert Duet With Carrie Underwood",0
2014-07-19,"Beachin'","Jake Owen",0
2014-07-26,"Dirt","Florida Georgia Line",0
2014-08-02,"Dirt","Florida Georgia Line",0
2014-08-09,"Burnin' It Down","Jason Aldean",0
2014-08-16,"Burnin' It Down","Jason Aldean",0
2014-08-23,"Burnin' It Down","Jason Aldean",0
2014-08-30,"Burnin' It Down","Jason Aldean",0
2014-09-06,"Burnin' It Down","Jason Aldean",0
2014-09-13,"Burnin' It Down","Jason Aldean",0
2014-09-20,"Burnin' It Down","Jason Aldean",0
2014-09-27,"Burnin' It Down","Jason Aldean",0
2014-10-04,"Burnin' It Down","Jason Aldean",0
2014-10-11,"Burnin' It Down","Jason Aldean",0
2014-10-18,"Burnin' It Down","Jason Aldean",0
2014-10-25,"Burnin' It Down","Jason Aldean",0
2014-11-01,"Burnin' It Down","Jason Aldean",0
2014-11-08,"Burnin' It Down","Jason Aldean",0
2014-11-15,"Leave The Night On","Sam Hunt",0
2014-11-22,"Something In The Water","Carrie Underwood",0
2014-11-29,"Something In The Water","Carrie Underwood",0
2014-12-06,"Something In The Water","Carrie Underwood",0
2014-12-13,"Shotgun Rider","Tim McGraw",0
2014-12-20,"Shotgun Rider","Tim McGraw",0
2014-12-27,"Shotgun Rider","Tim McGraw",0
2015-01-03,"My Baby's Got A Smile On Her Face","Craig Wayne Boyd",0
2015-01-10,"Something In The Water","Carrie Underwood",0
2015-01-17,"Something In The Water","Carrie Underwood",0
2015-01-24,"Something In The Water","Carrie Underwood",0
2015-01-31,"Something In The Water","Carrie Underwood",0
2015-02-07,"I See You","Luke Bryan",0
2015-02-14,"I See You","Luke Bryan",0
2015-02-21,"Take Your Time","Sam Hunt",0
2015-02-28,"Take Your Time","Sam Hunt",0
2015-03-07,"Take Your Time","Sam Hunt",0
2015-03-14,"Take Your Time","Sam Hunt",0
2015-03-21,"Take Your Time","Sam Hunt",0
2015-03-28,"Take Your Time","Sam Hunt",0
2015-04-04,"Take Your Time","Sam Hunt",0
2015-04-11,"Take Your Time","Sam Hunt",0
2015-04-18,"Take Your Time","Sam Hunt",0
2015-04-25,"Take Your Time","Sam Hunt",0
2015-05-02,"Take Your Time","Sam Hunt",0
2015-05-09,"Girl Crush","Little Big Town",0
2015-05-16,"Girl Crush","Little Big Town",0
2015-05-23,"Girl Crush","Little Big Town",0
2015-05-30,"Girl Crush","Little Big Town",0
2015-06-06,"Girl Crush","Little Big Town",0
2015-06-13,"Girl Crush","Little Big Town",0
2015-06-20,"Girl Crush","Little Big Town",0
2015-06-27,"Girl Crush","Little Big Town",0
2015-07-04,"Girl Crush","Little Big Town",0
2015-07-11,"Girl Crush","Little Big Town",0
2015-07-18,"Girl Crush","Little Big Town",0
2015-07-25,"Girl Crush","Little Big Town",0
2015-08-01,"Girl Crush","Little Big Town",0
2015-08-08,"Kick The Dust Up","Luke Bryan",0
2015-08-15,"Kick The Dust Up","Luke Bryan",0
2015-08-22,"House Party","Sam Hunt",0
2015-08-29,"House Party","Sam Hunt",0
2015-09-05,"House Party","Sam Hunt",0
